Date,temp_mean_C,temp_max_C,temp_min_C,diurnal_range_C,precip_sum_mm,rel_humidity_pct,wind_speed_ms,solar_rad_wm2,pressure_hPa,apparent_temp_C,interday_var_C,abs_humidity_gm3,vpd_hPa,consecutive_dry_days,washout_idx,pressure_trend_hPa,wind_gust_max_ms,dust_proxy_index,total_weekly_patients,tb_cases,pneumonia_cases,covid_cases,asthma_cases,copd_cases,bronchitis_cases,bronchiolitis_cases,urti_cases
2020-01-06,20.556875,29.786041,12.374817,15.32908,0.0,42.81645,0.4884731,10.896569,862.1995,19.973146,0.65479535,7.6530404,13.832246,45,0.0,0.056111652,8.8553705,0.4884731,17,1,11,0,0,0,0,0,0
2020-01-13,22.261932,30.71048,14.177338,14.998317,0.10919571,44.28512,0.53595334,10.880441,862.8205,22.17533,0.21927316,8.719791,14.974296,52,0.10919571,0.0004272461,9.97276,0.5294058,16,1,4,1,3,0,2,0,0
2020-01-20,21.9088,31.183807,14.040985,15.329607,0.046253204,38.057037,0.7166289,11.307612,862.43445,21.212996,0.6377912,7.3687363,16.282845,59,0.046253204,0.06188965,9.007698,0.7151452,19,1,11,4,1,0,0,0,0
2020-01-27,21.486145,30.933868,12.686218,16.587406,0.0,32.274136,0.41754636,11.764234,862.69666,20.235088,0.7287162,6.1366487,17.300865,66,0.0,0.078604564,9.479418,0.41754636,14,1,8,1,1,0,0,0,0
2020-02-03,21.527575,30.917206,14.026978,15.805093,0.066280365,28.648378,0.80499727,11.848219,863.3882,20.00396,0.22517613,5.4232416,18.377375,73,0.066280365,0.1265782,9.746666,0.7986768,10,0,5,3,0,0,1,1,0
2020-02-10,22.080431,32.236115,14.832977,14.867881,0.024318695,,0.78196466,11.008415,863.1419,,0.23902239,,,80,0.024318695,-0.009617397,10.372057,0.77810615,12,0,8,0,0,0,0,1,0
2020-02-17,22.827345,32.184357,13.73526,16.370144,0.0,,0.5932349,12.246896,862.1631,,0.37578037,,,87,0.0,-0.16884068,11.452062,0.5932349,17,0,7,1,0,0,0,1,0
2020-02-24,24.130327,33.07376,15.26416,15.635454,0.0,,0.87061024,12.264928,861.81635,,0.3461609,,,94,0.0,-0.04446847,10.822945,0.87061024,13,1,6,0,1,0,2,0,0
2020-03-02,24.1749,33.17581,16.05606,14.487152,2.589941,52.621735,0.87289554,11.680934,862.1091,24.725452,0.7565177,11.211533,13.896741,100,2.589941,0.17393276,10.4333725,0.7455458,14,0,8,0,0,0,2,0,0
2020-03-09,23.029367,31.68039,16.012482,13.088501,14.1813755,58.693108,0.8307213,10.472714,862.6131,24.43149,1.000593,12.010251,11.764262,3,14.1813755,-0.25181362,10.037764,0.5629523,12,1,5,3,0,0,0,3,0
2020-03-16,23.659353,32.04492,15.642303,13.848619,1.4047623,44.23518,1.0359548,11.546056,861.48724,23.905766,0.4429888,9.420465,16.331356,9,1.4047623,-0.06048584,10.006944,0.9037747,18,3,8,1,2,0,0,1,0
2020-03-23,22.99527,32.42865,15.123749,13.230769,44.170616,56.967617,0.8098356,10.455676,861.7246,24.113192,0.59604317,11.391952,12.618871,13,44.170616,0.113882884,9.252909,0.5203127,16,2,9,0,1,0,0,3,0
2020-03-30,21.53479,29.375153,16.695038,9.101641,53.939102,78.876114,0.52620214,8.00948,861.84564,24.17003,1.1466283,14.820296,5.625328,0,53.939102,-0.13072859,9.540094,0.08402584,8,0,3,0,1,0,0,2,0
2020-04-06,20.984964,29.422272,17.602936,9.29933,70.0891,83.36974,0.48823047,8.745306,862.1285,23.800585,1.1223929,15.24854,4.157446,0,70.0891,0.30010113,9.392993,0.05702564,8,1,5,0,0,0,2,0,0
2020-04-13,20.460941,29.064972,15.432892,8.765769,110.73256,83.74208,0.43882775,7.8670964,862.46136,23.050005,1.3021545,14.769692,4.1094756,2,110.73256,-0.0879691,8.312007,0.047035877,10,2,5,0,1,0,1,0,0
2020-04-20,21.187466,27.44638,16.46756,8.569846,56.33545,82.49285,0.5307879,8.841348,862.34296,24.00458,0.42032295,15.2430725,4.468464,3,56.33545,0.14872524,8.352767,0.14382057,6,0,2,1,0,0,2,0,0
2020-04-27,20.709534,26.868866,15.860687,8.823569,53.47705,86.71375,0.66021764,8.720725,862.4811,23.684256,0.39752632,15.618199,3.248427,0,53.47705,0.06344169,8.124243,0.08362043,19,1,7,7,0,0,0,1,0
2020-05-04,20.961596,27.939423,15.891998,9.349823,45.73703,82.76789,0.4422199,9.212584,863.8188,23.708483,0.8184379,15.097139,4.3288865,0,45.73703,-0.1231515,10.226615,0.080780484,15,0,7,5,0,0,0,1,0
2020-05-11,20.668718,27.662445,16.134247,8.220576,52.84381,85.538,0.4680379,7.750747,862.9403,23.525497,0.49928066,15.357005,3.541495,0,52.84381,0.13011824,10.059502,0.08112856,18,1,3,12,2,0,0,0,0
2020-05-18,20.230814,27.051239,15.908051,8.109977,60.779335,89.08137,0.47305632,7.239429,863.8923,23.183712,0.5113874,15.594274,2.5984645,0,60.779335,-0.008632115,8.237426,0.059009466,24,1,6,15,2,0,0,0,0
2020-05-25,20.417616,25.111816,16.397125,7.006653,75.139046,88.54384,0.5968682,7.0269117,864.3746,23.410006,0.24642508,15.673311,2.7494466,0,75.139046,-0.020690918,10.575963,0.06789752,20,0,9,10,0,0,0,0,0
2020-06-01,20.762272,25.92685,16.154541,8.802943,64.43143,86.35402,0.34710672,8.517806,863.602,23.730696,0.7750026,15.600859,3.3617496,0,64.43143,0.079171315,10.703815,0.037661072,31,0,10,19,0,0,0,0,0
2020-06-08,20.082083,26.271942,15.366974,8.943892,77.598335,87.18096,0.49196568,8.637551,864.1185,22.822464,0.47213745,15.125212,3.0264697,0,77.598335,-0.17004395,9.425518,0.05584956,27,0,5,19,1,0,1,1,0
2020-06-15,19.675436,25.564758,15.527374,8.254756,98.340515,88.250656,0.62162477,8.174861,864.0005,22.330532,0.76225936,14.953221,2.7076013,0,98.340515,0.17333984,8.568191,0.056562074,20,0,3,14,2,0,1,0,0
2020-06-22,19.371656,25.029327,14.822723,6.492253,75.26302,90.11321,0.6115707,6.312925,864.2162,22.039062,0.8631592,14.995849,2.2439015,0,75.26302,-0.1791469,9.468953,0.059575286,17,0,8,7,0,0,0,0,0
2020-06-29,19.47368,25.7305,16.032135,6.778434,57.66821,89.667946,0.5905289,6.657963,862.7311,22.146809,0.8274798,15.004044,2.3718517,0,57.66821,-0.01537214,10.260983,0.08321377,21,0,5,14,0,0,1,1,0
2020-07-06,19.339334,24.868317,15.587952,6.9009223,99.292755,90.46726,0.59023327,6.9132257,862.97614,22.021662,0.57554406,15.030601,2.1571147,0,99.292755,-0.043369837,7.651931,0.03855458,12,0,5,3,0,0,2,0,0
2020-07-13,19.146986,24.087708,15.653076,5.402976,94.24829,90.58948,0.9045381,6.048384,863.0626,21.754726,0.5950187,14.872968,2.109014,0,94.24829,0.03804234,7.526927,0.08666327,19,2,6,9,0,0,1,0,0
2020-07-20,18.55678,23.36853,14.097443,6.524876,64.555885,91.40584,0.84775954,6.161069,863.5495,20.986261,0.34773037,14.499629,1.8432893,0,64.555885,-0.025399344,8.173318,0.10034587,6,0,2,4,0,0,0,0,0
2020-07-27,18.844034,22.719757,14.196838,6.43733,64.71062,91.43585,0.97224885,6.748569,862.9687,21.395294,0.38420323,14.759883,1.861887,0,64.71062,0.059840612,7.8116016,0.10496817,18,0,9,7,0,0,1,1,0
2020-08-03,18.688812,23.194061,15.996704,5.6530023,64.7397,92.0402,1.1753935,6.2224298,864.0277,21.216747,0.54217094,14.715087,1.7255404,0,64.7397,0.27730015,9.189775,0.18369147,9,0,4,3,0,0,0,0,0
2020-08-10,18.954538,23.869598,13.795563,7.3856506,12.482405,85.8994,1.4944631,8.510798,864.6844,21.152586,0.24628557,13.9589,3.0854294,1,12.482405,-0.26814488,10.12314,0.5797812,7,1,3,0,0,0,1,0,0
2020-08-17,19.810028,25.376373,14.824982,7.746922,33.607006,85.5837,1.0355294,8.576388,862.79724,22.316092,0.35434395,14.612353,3.3473473,1,33.607006,-0.19364712,8.587706,0.29857403,14,1,7,2,0,0,0,0,0
2020-08-24,18.879622,24.089355,14.795563,5.518084,126.24072,92.89284,0.9194282,5.5755157,861.9764,21.548737,0.76586044,15.022899,1.5751005,0,126.24072,0.09092494,8.6412525,0.10225459,9,0,3,2,0,0,1,0,0
2020-08-31,18.93301,24.71991,13.994934,7.261078,100.98958,88.85053,0.71113974,7.0608444,863.2216,21.332577,0.5081395,14.413979,2.4476745,0,100.98958,0.07357352,7.1870165,0.079057805,7,0,3,1,3,0,0,0,0
2020-09-07,18.596767,24.63443,13.742035,6.941241,119.520905,90.79316,0.7401544,6.333922,862.7779,20.997776,0.39709908,14.433513,1.9878355,0,119.520905,-0.21443394,10.413871,0.06347705,3,0,1,0,1,0,0,0,0
2020-09-14,18.756971,23.965027,14.124603,6.424731,136.67322,92.75907,0.79786044,5.880322,862.98926,21.365168,0.7448556,14.892278,1.5801394,0,136.67322,0.37152973,9.339937,0.058037203,2,0,1,0,0,0,0,0,0
2020-09-21,18.937391,24.855377,14.32547,6.2677,133.07356,91.72545,0.6969221,6.096713,863.2145,21.543835,0.3931318,14.879903,1.8266981,0,133.07356,-0.069144115,10.154174,0.06697404,2,0,0,0,1,0,0,0,0
2020-09-28,18.569916,25.033417,14.478363,7.081216,98.3696,90.70726,0.44938388,6.620024,863.27313,20.956034,0.7716544,14.400744,2.0029023,0,98.3696,-0.18899973,9.898885,0.02934648,10,0,5,1,1,0,1,0,0
2020-10-05,18.936153,25.259491,14.313843,7.3534546,68.47072,89.54624,0.49208742,7.202288,862.7917,21.381197,0.8818839,14.516751,2.3191445,0,68.47072,0.13713728,8.582624,0.059445895,5,0,2,0,0,0,1,0,0
2020-10-12,19.172682,25.50586,14.233185,8.557983,93.670364,87.76084,0.43013006,7.85457,863.5336,21.585789,0.39924404,14.433477,2.7358317,0,93.670364,-0.09775216,9.25972,0.04028483,12,0,6,1,1,0,1,1,0
2020-10-19,19.30896,25.33548,15.277283,8.268485,93.64211,88.1907,0.24231537,7.823977,862.9217,21.80778,0.6580941,14.61987,2.6660774,0,93.64211,-0.025782993,9.615988,0.019701859,3,0,0,0,2,0,1,0,0
2020-10-26,19.911224,26.66217,14.5138855,9.412419,69.60535,84.8355,0.41731876,8.084947,862.6314,22.399715,0.4446629,14.568162,3.5475729,2,69.60535,-0.10574777,9.377386,0.13345325,12,0,6,0,1,0,0,1,0
2020-11-02,19.97106,26.892761,15.276733,8.53353,19.845247,80.74891,0.673916,8.340293,862.23584,22.169313,0.36026436,13.913863,4.515158,2,19.845247,0.13149588,8.965243,0.316377,7,0,5,1,1,0,0,0,0
2020-11-09,20.461813,26.866821,14.315338,10.071184,4.6241283,70.85471,0.82323134,9.497674,863.3814,22.069544,0.45823887,12.567946,7.0263395,5,4.6241283,0.19516428,14.800276,0.57277477,8,0,2,1,0,0,0,0,0
2020-11-16,20.892612,27.533722,14.125214,11.490557,0.74768066,65.29463,0.66523975,10.135407,862.7012,22.202257,0.2328186,11.882993,8.574648,12,0.74768066,-0.24741909,8.243075,0.6094836,9,0,1,4,2,0,0,1,0
2020-11-23,21.28016,27.878937,14.621796,11.5195055,0.02169609,57.673664,0.59026754,10.87456,861.90515,22.083246,0.23143223,10.735839,10.705798,19,0.02169609,0.11975098,7.998561,0.5884051,20,1,8,2,2,0,4,1,0
2020-11-30,21.334146,28.629578,14.053619,13.20469,1.0364056,60.634724,0.532268,10.45201,862.37195,22.401424,0.23368181,11.324347,9.98468,26,1.0364056,-0.02620152,8.321006,0.48663163,20,1,7,1,0,0,3,2,0
2020-12-07,21.530954,29.34668,13.195801,14.319502,0.061035156,48.8993,0.56011385,10.948174,862.91705,21.66062,0.5156817,9.223748,13.145509,33,0.061035156,0.08075823,9.522406,0.55688435,15,1,12,1,0,0,1,0,0
2020-12-14,21.454336,29.230469,14.046417,13.4102955,2.9754639,62.905987,0.43276605,9.269458,862.51013,22.74697,0.164808,11.823769,9.487394,39,2.9754639,-0.27459717,8.401594,0.3158125,21,1,11,1,2,0,1,2,0
2020-12-21,21.34943,28.897125,13.714874,13.939423,0.25987625,46.467358,0.5781129,10.8587265,861.92865,21.242641,0.29322162,8.699321,13.576431,7,0.25987625,0.073416576,7.736298,0.5671036,19,1,9,3,1,0,3,1,0
2020-12-28,21.371141,29.574799,13.882416,14.625636,0.0,40.337944,0.61148137,11.007077,861.32733,20.746414,0.39425224,7.5425253,15.182986,14,0.0,-0.1409389,8.014322,0.61148137,28,1,17,1,3,0,3,0,0
2021-01-04,22.121155,30.32077,13.9730835,14.985465,0.0038146973,42.48249,0.5787627,11.01496,861.60175,21.844126,0.37677002,8.299135,15.3233595,21,0.0038146973,0.027374268,8.891598,0.5784789,15,1,6,1,1,0,3,0,0
2021-01-11,21.919983,30.111542,13.58847,15.563202,0.20718575,46.986206,0.5473135,10.949823,861.2621,21.98485,0.41610283,9.067494,13.958655,28,0.20718575,-0.030979702,10.175623,0.5385191,18,1,7,6,1,0,2,0,0
2021-01-18,21.734632,29.840729,13.141846,15.065879,0.0,29.672024,0.8735389,11.701178,861.6287,20.276373,0.3890381,5.672798,18.290564,35,0.0,0.073372975,8.810528,0.8735389,21,1,8,3,0,0,4,1,0
2021-01-25,21.414816,30.112366,13.403748,15.516802,0.0,29.660309,0.65337133,11.780181,861.78546,19.905655,0.49144635,5.5649047,17.949772,42,0.0,0.042288642,9.265824,0.65337133,27,0,11,5,0,0,4,0,0
2021-02-01,22.775835,31.04004,14.396057,15.130049,0.0,27.925726,0.67404395,11.944821,861.863,21.321003,0.29497418,5.6619377,19.9758,49,0.0,0.08956473,9.6629505,0.67404395,25,2,13,2,1,0,2,1,0
2021-02-08,23.05535,31.499268,14.555695,15.392922,0.0,27.011398,0.73744357,12.033638,862.127,21.561111,0.35708183,5.5690513,20.569653,56,0.0,-0.2013201,9.824858,0.73744357,31,1,12,7,1,0,4,1,0
2021-02-15,23.243612,31.652832,14.163483,15.325688,0.0038146973,26.447874,1.077595,12.237135,861.2988,21.723955,0.12311227,5.5093966,20.968185,63,0.0038146973,0.017333984,9.452881,1.0769291,28,1,7,14,0,0,3,1,0
2021-02-22,22.15154,31.484558,13.636047,15.59099,0.15830994,27.321241,0.8272168,12.107846,862.23553,20.541157,0.6210022,5.3271112,19.452036,70,0.15830994,0.1823469,9.44595,0.81506765,30,0,12,10,1,0,5,0,0
2021-03-01,23.044674,32.271545,14.989838,15.275099,0.007390976,31.383053,0.7904855,12.344872,861.2764,21.954798,0.5204032,6.4675417,19.34753,77,0.007390976,-0.34769112,9.455954,0.7897829,17,0,6,7,1,0,0,0,0
2021-03-08,23.996006,32.243866,14.791809,15.560098,0.04863739,36.150158,0.83244187,12.402181,861.0517,23.539148,0.4822998,7.851665,19.066149,84,0.04863739,0.17081997,10.03403,0.8275744,44,1,12,22,0,0,4,1,0
2021-03-15,21.176487,31.35849,14.888062,9.754255,47.939777,71.92924,0.4519424,7.376164,860.7215,23.058691,0.8593314,13.157362,7.3797803,85,47.939777,0.03738839,9.244307,0.14711188,42,2,13,20,1,0,3,0,0
2021-03-22,20.070055,27.164642,15.001984,9.3438635,82.12066,82.90328,0.44280937,7.478137,861.0124,22.457552,1.1718881,14.335119,4.1051073,0,82.12066,-0.0723441,9.841052,0.051642817,24,0,6,17,0,0,1,0,0
2021-03-29,20.855154,28.460083,14.92688,10.950648,33.08487,70.27841,0.5923252,10.566834,862.2386,22.476007,1.4898115,12.5876465,7.6672754,3,33.08487,0.17859758,8.81609,0.34367922,15,1,4,9,0,0,1,0,0
2021-04-05,22.522844,30.146667,14.458862,13.492889,0.002861023,42.14106,0.5538445,13.137863,861.6964,22.309208,0.34877232,8.429434,15.783522,10,0.002861023,-0.066101074,7.6817045,0.5535695,8,1,2,4,0,0,0,1,0
2021-04-12,21.192675,29.293274,15.961487,10.588549,42.567253,74.41234,0.390913,8.739548,861.49945,23.323044,0.91251045,13.709093,6.583023,12,42.567253,0.11541748,9.518705,0.11969542,10,1,3,4,0,0,0,0,0
2021-04-19,20.107195,28.144745,16.307495,8.715201,49.94893,84.61548,0.56713456,7.864292,861.95325,22.645252,0.72464424,14.671052,3.696377,1,49.94893,-0.03062221,8.258586,0.10377596,13,0,3,10,0,0,0,0,0
2021-04-26,20.383444,27.053741,16.484894,8.796958,89.835884,87.0433,0.42815122,7.7306147,861.79285,23.243605,0.37294224,15.378481,3.1020715,0,89.835884,-0.07345145,8.352597,0.04124857,11,0,6,4,0,0,0,1,0
2021-05-03,20.376242,26.595642,15.842682,8.732042,63.577415,85.03075,0.3874212,7.6725507,861.0568,23.070354,0.48496792,15.006971,3.6004307,0,63.577415,-0.09791783,9.618562,0.04823815,12,0,3,7,0,0,1,0,0
2021-05-10,19.396807,26.582977,14.782196,7.585401,60.789825,87.06714,0.56323284,7.107559,863.1493,21.848354,0.57066125,14.509369,2.9304924,0,60.789825,0.3944179,7.677644,0.07854513,18,0,6,10,1,0,0,1,0
2021-05-17,19.966692,26.502716,15.428223,8.020617,45.047997,85.81317,0.3409011,7.182504,862.68445,22.557447,0.489175,14.794599,3.314396,0,45.047997,-0.14877756,10.342545,0.054690253,9,1,3,4,0,0,0,1,0
2021-05-24,19.883924,26.627106,16.30893,8.3064575,61.947105,88.14243,0.48498982,7.675644,863.6875,22.616411,0.6407601,15.116889,2.771252,0,61.947105,0.14033726,9.948219,0.056218233,21,0,6,14,0,0,0,1,0
2021-05-31,20.275167,27.036621,16.173096,8.898729,70.54687,86.84796,0.6598999,7.9795833,862.5688,23.06369,0.66871864,15.223814,3.1795123,0,70.54687,-0.2945295,11.411648,0.1182642,15,0,6,4,1,0,1,2,0
2021-06-07,19.679836,25.960968,14.116852,8.532427,67.680595,87.41893,0.32832274,7.8458095,862.89606,22.267822,0.7232666,14.802148,2.9391453,0,67.680595,0.14795794,9.6319065,0.043024782,19,0,9,6,0,0,0,3,0
2021-06-14,20.030056,26.238556,15.259735,8.602181,56.590797,87.7138,0.46725073,7.8451695,862.9903,22.789824,0.49990845,15.171153,2.895617,1,56.590797,0.11025565,9.873552,0.14757444,19,1,4,7,0,0,2,4,0
2021-06-21,19.45499,24.666046,14.706116,6.9893274,86.65729,90.59663,0.47955722,7.120542,864.2087,22.194712,0.7122672,15.15429,2.1374805,0,86.65729,0.09571184,7.9323587,0.036778305,19,0,5,7,0,0,2,4,0
2021-06-28,19.133738,24.857178,14.622314,7.781612,75.64664,88.56394,0.5089715,7.052987,863.2469,21.589094,0.670214,14.530039,2.5662942,0,75.64664,-0.033970423,9.930836,0.0524114,19,0,7,7,1,0,2,2,0
2021-07-05,19.04429,24.1185,14.522369,6.9858747,79.3891,90.39061,0.53398645,6.7660475,864.6391,21.597376,0.5322222,14.754718,2.1329942,0,79.3891,0.19227818,7.532438,0.047481697,15,0,6,3,0,0,2,4,0
2021-07-12,18.685957,24.039093,13.747528,6.4415717,69.84234,89.66483,0.7618771,6.159079,864.23505,21.041517,0.5035095,14.326963,2.2454107,0,69.84234,-0.055114746,7.4657707,0.1351222,13,0,5,3,2,0,0,2,0
2021-07-19,18.978611,24.003143,15.405212,6.5732946,70.74928,89.8338,0.8089258,6.7943454,863.86017,21.465181,0.7518616,14.608079,2.2440114,0,70.74928,-0.11672538,8.01478,0.09712627,8,0,2,3,1,0,2,0,0
2021-07-26,18.881266,23.412628,14.474213,6.545288,45.544388,88.48112,1.1389854,7.2689815,864.9047,21.238316,0.27157593,14.3202505,2.5021834,1,45.544388,-0.0572161,8.929021,0.3897849,7,0,3,2,1,0,0,1,0
2021-08-02,18.559496,24.094238,14.670868,7.3343854,62.531948,90.577415,0.8828885,7.302255,864.50385,20.933792,0.35250854,14.374797,2.0148466,0,62.531948,0.21188791,7.811575,0.14227705,15,1,3,5,1,0,2,2,0
2021-08-09,19.23383,24.530823,15.620911,6.665113,73.92216,88.348335,0.88893336,6.7109213,865.23157,21.71725,0.34126064,14.588695,2.601187,0,73.92216,0.058776855,9.905991,0.11534583,23,0,7,10,0,0,1,1,0
2021-08-16,19.035645,23.811676,14.986542,6.51106,75.57988,88.45155,0.7984022,7.1932273,863.71173,21.450169,0.39870343,14.442606,2.5390153,0,75.57988,-0.2949829,8.557315,0.18318829,19,0,6,7,1,0,1,3,0
2021-08-23,18.9103,24.250092,15.5877075,6.382141,93.96672,90.41223,0.6569789,6.750707,863.10626,21.41206,0.5229754,14.645226,2.110197,0,93.96672,-0.25850132,7.510865,0.0477013,21,0,10,10,0,0,1,0,0
2021-08-30,19.713694,24.768097,15.949921,6.6778913,81.24661,89.79671,0.44545227,6.896966,862.2778,22.502325,0.3657314,15.251546,2.3490424,0,81.24661,0.039507184,7.822029,0.040208332,24,0,6,15,1,0,1,0,0
2021-09-06,19.078573,24.817413,14.9496765,6.639727,105.00264,90.734055,0.6735176,6.6652117,862.81805,21.670267,0.5774798,14.839956,2.0642357,0,105.00264,0.28837368,9.353573,0.049022537,38,0,6,32,0,0,0,0,0
2021-09-13,19.399326,25.142487,14.711945,8.567649,95.059395,88.5379,0.506126,8.171953,863.36414,21.96274,0.27791485,14.7608185,2.5890672,0,95.059395,-0.18870327,8.819919,0.05491329,36,0,5,30,0,0,0,0,0
2021-09-20,19.522135,24.95929,15.06488,8.349274,70.7097,87.98677,0.31181094,7.8199577,863.52655,22.09476,0.3239441,14.775554,2.734319,0,70.7097,-0.0026419503,8.084923,0.04469951,41,0,2,38,0,0,0,1,0
2021-09-27,19.097544,24.400146,15.1059265,6.4653754,73.76814,91.142006,0.40142706,5.84405,863.30084,21.730896,0.6212333,14.932402,1.9619285,0,73.76814,0.056422643,7.8438478,0.035855353,44,1,4,35,2,0,1,0,0
2021-10-04,19.711697,24.980194,14.451294,8.454668,74.3649,87.49804,0.339753,8.163922,862.5094,22.32074,0.7508545,14.848444,2.900224,0,74.3649,-0.064723425,9.116234,0.04151065,21,0,2,18,0,0,0,1,0
2021-10-11,20.093641,26.026276,15.225922,8.059723,75.994965,87.87523,0.54676133,7.3739967,862.25183,22.883108,0.71334404,15.23536,2.9087493,1,75.994965,0.05305699,10.890581,0.121181175,17,0,9,6,1,0,0,1,0
2021-10-18,20.344055,27.092438,14.655579,9.51059,69.412704,84.72802,0.33458048,9.095106,862.1093,23.0053,0.72942245,14.934324,3.653344,1,69.412704,-0.12437221,8.14384,0.0925871,15,0,3,8,3,0,0,1,0
2021-10-25,19.70465,26.605988,15.901459,6.6486945,89.44177,89.65899,0.5631031,5.9245567,863.2545,22.474031,1.0366255,15.20854,2.415509,0,89.44177,0.16724505,11.7171135,0.049338847,19,2,2,7,3,0,0,2,0
